SurveilancePlace,Department,MonitorDate,Rate_Wave
Downtown,Big,20121007,16.56
Downtown,Big,20121008,18.93
Downtown,Big,20121009,20.2
Downtown,Big,20121010,16.16
Downtown,Big,20121011,19.89
Downtown,Big,20121012,18.34
Downtown,Big,20121013,13.64
Downtown,Big,20121014,16.05
Downtown,Big,20121015,13.68
Downtown,Big,20121016,17.14
Downtown,Big,20121017,15.95
Downtown,Big,20121018,16.35
Downtown,Big,20121019,19.7
Downtown,Big,20121020,18.32
Downtown,Big,20121022,11.22
Downtown,Big,20121023,17.89
Downtown,Big,20121024,15.23
Downtown,Big,20121025,13.6
Downtown,Big,20121026,13.19
Downtown,Big,20121027,15.46
Downtown,Big,20121028,18.58
Downtown,Big,20121029,13.2
Downtown,Big,20121030,16.01
Downtown,Big,20121031,16.5
Downtown,Big,20121101,13.74
Downtown,Big,20121102,16.94
Downtown,Big,20121103,2.51
Downtown,Big,20121104,2.32
Downtown,Big,20121105,2.4
Downtown,Big,20121106,2.28
Downtown,Big,20121107,2.67
Downtown,Big,20121109,2.23
Downtown,Big,20121110,2.45
Downtown,Big,20121111,2.21
Downtown,Big,20121112,2.44
Downtown,Big,20121113,2.48
Downtown,Big,20121114,2.67
Downtown,Big,20121115,2.6
Downtown,Big,20121116,2.39
Downtown,Big,20121117,2.46
Downtown,Big,20121118,2.66
Downtown,Big,20121119,2.7
Downtown,Big,20121120,4.52
Downtown,Big,20121121,3.27
Downtown,Big,20121122,2.62
Downtown,Big,20121123,5.75
Downtown,Big,20121124,2.68
Downtown,Big,20121125,2.16
Downtown,Big,20121126,2.45
Downtown,Big,20121127,2.44
Downtown,Big,20121128,2.56
Downtown,Big,20121129,2.57
Downtown,Big,20121130,2.45
Downtown,Big,20121201,2.5
Downtown,Big,20121202,2.28
Downtown,Big,20121203,2.52
Downtown,Big,20121204,2.37
Downtown,Big,20121205,2.41
Downtown,Big,20121206,2.75
Downtown,Big,20121207,2.56
Downtown,Big,20121208,2.35
Downtown,Big,20121209,2.34
Downtown,Big,20121211,2.64
Downtown,Big,20121212,7.53
Downtown,Big,20121213,2.47
Downtown,Big,20121214,2.68
Downtown,Big,20121215,5.68
Downtown,Big,20121216,2.5
Downtown,Big,20121217,2.4
Downtown,Big,20121218,2.41
Downtown,Big,20121219,2.35
Downtown,Big,20121220,2.47
Downtown,Big,20121221,2.22
Downtown,Big,20121222,2.24
Downtown,Big,20121223,2.36
Downtown,Big,20121224,2.39
Downtown,Big,20121225,2.27
Downtown,Big,20121226,2.34
Downtown,Big,20121227,2.26
Downtown,Big,20121228,2.32
Downtown,Big,20121229,2.25
Downtown,Big,20121230,2.13
Downtown,Big,20121231,2.25
Downtown,Big,20130101,2.27
Downtown,Big,20130102,2.49
Downtown,Big,20130103,2.03
Downtown,Big,20130104,2.04
Downtown,Big,20130105,2.13
Downtown,Big,20130106,2.17
Downtown,Big,20130107,2.26
Downtown,Big,20130108,2.18
Downtown,Big,20130109,2.25
Downtown,Big,20130110,2.35
Downtown,Big,20130111,2.2
Downtown,Big,20130112,2.15
Downtown,Big,20130113,2.25
Downtown,Big,20130114,2.56
Downtown,Big,20130115,2.3
Downtown,Big,20130116,2.25
Downtown,Big,20130117,2.25
Downtown,Big,20130118,2.17
Downtown,Big,20130119,2.15
Downtown,Big,20130120,2.33
Downtown,Big,20130121,2.38
Downtown,Big,20130122,2.1
Downtown,Big,20130123,2.35
Downtown,Big,20130124,2.38
Downtown,Big,20130125,2.34
Downtown,Big,20130126,2.38
Downtown,Big,20130127,2.15
Downtown,Big,20130128,2.66
Downtown,Big,20130129,2.29
Downtown,Big,20130130,2.48
Downtown,Big,20130131,2.28
Downtown,Big,20130201,2.48
Downtown,Big,20130202,2.15
Downtown,Big,20130203,2.36
Downtown,Big,20130204,2.27
Downtown,Big,20130205,2.38
Downtown,Big,20130206,2.35
Downtown,Big,20130207,2.06
Downtown,Big,20130208,2.32
Downtown,Big,20130209,1.94
Downtown,Big,20130210,2.34
Downtown,Big,20130211,2.29
Downtown,Big,20130212,2.07
Downtown,Big,20130213,2.38
Downtown,Big,20130214,2.05
Downtown,Big,20130215,2.15
Downtown,Big,20130216,2.33
Downtown,Big,20130217,2.14
Downtown,Big,20130218,2.22
Downtown,Big,20130219,2.24
Downtown,Big,20130220,2.35
Downtown,Big,20130221,2.19
Downtown,Big,20130222,2.21
Downtown,Big,20130223,2.27
Downtown,Big,20130224,2.36
Downtown,Big,20130225,2.35
Downtown,Big,20130226,2.32
Downtown,Big,20130227,2.21
Downtown,Big,20130228,2.49
Downtown,Big,20130301,2.43
Downtown,Big,20130302,2.17
Downtown,Big,20130303,2.06
Downtown,Big,20130304,2.34
Downtown,Big,20130305,2.3
Downtown,Big,20130306,2.45
Downtown,Big,20130307,2.47
Downtown,Big,20130308,2.29
Downtown,Big,20130309,2.39
Downtown,Big,20130310,2.05
Downtown,Big,20130311,2.41
Downtown,Big,20130312,2.31
Downtown,Big,20130313,2.2
Downtown,Big,20130314,2.32
Downtown,Big,20130315,2.23
Downtown,Big,20130316,2.15
Downtown,Big,20130317,2.18
Downtown,Big,20130318,2.28
Downtown,Big,20130319,2.27
Downtown,Big,20130320,2.03
Downtown,Big,20130321,2.16
Downtown,Big,20130322,2.3
Downtown,Big,20130323,2.33
Downtown,Big,20130324,2.22
Downtown,Big,20130325,2.37
Downtown,Big,20130326,2.2
Downtown,Big,20130327,2.25
Downtown,Big,20130328,2.37
Downtown,Big,20130329,2.21
Downtown,Big,20130330,2.33
Downtown,Big,20130331,2.17
TDH,Big,20121001,16.74
TDH,Big,20121002,26.13
TDH,Big,20121003,22.16
TDH,Big,20121004,18.94
TDH,Big,20121005,31.24
TDH,Big,20121006,25.85
TDH,Big,20121007,20.31
TDH,Big,20121008,21.47
TDH,Big,20121009,28.17
TDH,Big,20121010,23.85
TDH,Big,20121011,24.5
TDH,Big,20121012,21.93
TDH,Big,20121013,18.14
TDH,Big,20121014,19.77
TDH,Big,20121015,18.4
TDH,Big,20121016,20.85
TDH,Big,20121017,19.27
TDH,Big,20121018,20.27
TDH,Big,20121019,24.31
TDH,Big,20121020,25.74
TDH,Big,20121021,23.12
TDH,Big,20121022,17.74
TDH,Big,20121023,22.43
TDH,Big,20121024,20.3
TDH,Big,20121025,17.88
TDH,Big,20121026,17.25
TDH,Big,20121027,21.7
TDH,Big,20121028,23.63
TDH,Big,20121029,14.84
TDH,Big,20121030,20.48
TDH,Big,20121031,19.38
TDH,Big,20121101,16.77
TDH,Big,20121102,11.49
TDH,Big,20121103,2.11
TDH,Big,20121104,2.2
TDH,Big,20121105,2.11
TDH,Big,20121106,2.01
TDH,Big,20121107,2.2
TDH,Big,20121108,2.35
TDH,Big,20121109,2.17
TDH,Big,20121110,2.2
TDH,Big,20121111,2.09
TDH,Big,20121112,2.24
TDH,Big,20121113,2.51
TDH,Big,20121114,2.45
TDH,Big,20121115,2.26
TDH,Big,20121116,2.14
TDH,Big,20121117,2.16
TDH,Big,20121118,2.23
TDH,Big,20121119,2.25
TDH,Big,20121120,2.3
TDH,Big,20121121,2.15
TDH,Big,20121122,2.09
TDH,Big,20121123,2.11
TDH,Big,20121124,2.23
TDH,Big,20121125,1.89
TDH,Big,20121126,2.21
TDH,Big,20121127,2.18
TDH,Big,20121128,2.27
TDH,Big,20121129,2.19
TDH,Big,20121130,2.25
TDH,Big,20121201,2.15
TDH,Big,20121202,2
TDH,Big,20121203,2.3
TDH,Big,20121204,2.09
TDH,Big,20121205,2.13
TDH,Big,20121206,2.48
TDH,Big,20121207,2.17
TDH,Big,20121208,2.24
TDH,Big,20121209,2.34
TDH,Big,20121210,2.28
TDH,Big,20121211,2.33
TDH,Big,20121212,2.2
TDH,Big,20121213,2.44
TDH,Big,20121214,2.06
TDH,Big,20121215,2.19
TDH,Big,20121216,2.14
TDH,Big,20121217,2.28
TDH,Big,20121218,2.3
TDH,Big,20121219,2.09
TDH,Big,20121220,2.22
TDH,Big,20121221,2.1
TDH,Big,20121222,2.09
TDH,Big,20121223,2.33
TDH,Big,20121224,2.07
TDH,Big,20121225,2.1
TDH,Big,20121226,2.16
TDH,Big,20121227,2.08
TDH,Big,20121228,2.05
TDH,Big,20121229,2.03
TDH,Big,20121230,1.98
TDH,Big,20121231,2.14
TDH,Big,20130101,2.08
TDH,Big,20130102,2.06
TDH,Big,20130103,1.95
TDH,Big,20130104,3.9
TDH,Big,20130105,1.9
TDH,Big,20130106,2.03
TDH,Big,20130107,2.22
TDH,Big,20130108,2.06
TDH,Big,20130109,2.24
TDH,Big,20130110,2.34
TDH,Big,20130111,2.14
TDH,Big,20130112,2.91
TDH,Big,20130113,2.05
TDH,Big,20130114,2.4
TDH,Big,20130115,3.57
TDH,Big,20130116,2.23
TDH,Big,20130117,2.06
TDH,Big,20130118,2.11
TDH,Big,20130119,2.05
TDH,Big,20130120,2.15
TDH,Big,20130121,2.15
TDH,Big,20130122,2.16
TDH,Big,20130123,2.27
TDH,Big,20130124,2.25
TDH,Big,20130125,2.52
TDH,Big,20130126,2.2
TDH,Big,20130127,2.14
TDH,Big,20130128,2.6
TDH,Big,20130129,2.29
TDH,Big,20130130,2.34
TDH,Big,20130131,2.15
TDH,Big,20130201,2.38
TDH,Big,20130202,2.03
TDH,Big,20130203,2.18
TDH,Big,20130204,3.62
TDH,Big,20130205,12.67
TDH,Big,20130206,4.75
TDH,Big,20130207,1.88
TDH,Big,20130208,2.27
TDH,Big,20130209,1.88
TDH,Big,20130210,2.17
TDH,Big,20130211,2.17
TDH,Big,20130212,2.08
TDH,Big,20130213,2.48
TDH,Big,20130214,2.42
TDH,Big,20130215,2.14
TDH,Big,20130216,2.35
TDH,Big,20130217,2.18
TDH,Big,20130218,2.35
TDH,Big,20130219,2.33
TDH,Big,20130220,2.37
TDH,Big,20130221,2.28
TDH,Big,20130222,2.25
TDH,Big,20130223,2.31
TDH,Big,20130224,2.42
TDH,Big,20130225,2.28
TDH,Big,20130226,2.39
TDH,Big,20130227,2.53
TDH,Big,20130228,2.56
TDH,Big,20130301,2.52
TDH,Big,20130302,2.21
TDH,Big,20130303,3.07
TDH,Big,20130304,2.27
TDH,Big,20130305,2.35
TDH,Big,20130306,3
TDH,Big,20130307,2.55
TDH,Big,20130308,2.49
TDH,Big,20130309,2.5
TDH,Big,20130310,2.27
TDH,Big,20130311,2.73
TDH,Big,20130312,2.57
TDH,Big,20130313,2.29
TDH,Big,20130314,2.47
TDH,Big,20130315,2.21
TDH,Big,20130316,2.41
TDH,Big,20130317,2.44
TDH,Big,20130318,2.47
TDH,Big,20130319,2.35
TDH,Big,20130320,2.21
TDH,Big,20130321,2.29
TDH,Big,20130322,4.47
TDH,Big,20130323,2.41
TDH,Big,20130324,2.58
TDH,Big,20130325,5.12
TDH,Big,20130326,2.5
TDH,Big,20130327,2.2
TDH,Big,20130328,2.25
TDH,Big,20130329,2.38
TDH,Big,20130330,2.45
TDH,Big,20130331,2.23
HNH,Renaisance,20121001,1.67
HNH,Renaisance,20121002,1.95
HNH,Renaisance,20121003,1.88
HNH,Renaisance,20121004,2.39
HNH,Renaisance,20121005,1.98
HNH,Renaisance,20121006,2.3
HNH,Renaisance,20121007,2.37
HNH,Renaisance,20121008,2.09
HNH,Renaisance,20121009,1.84
HNH,Renaisance,20121010,2.13
HNH,Renaisance,20121011,1.78
HNH,Renaisance,20121012,1.9
HNH,Renaisance,20121013,2.02
HNH,Renaisance,20121014,1.84
HNH,Renaisance,20121015,2.5
HNH,Renaisance,20121016,2.23
HNH,Renaisance,20121017,2.18
HNH,Renaisance,20121018,2.14
HNH,Renaisance,20121019,1.66
HNH,Renaisance,20121020,1.7
HNH,Renaisance,20121022,1.93
HNH,Renaisance,20121023,2.05
HNH,Renaisance,20121024,1.76
HNH,Renaisance,20121025,1.91
HNH,Renaisance,20121026,2.15
HNH,Renaisance,20121027,1.84
HNH,Renaisance,20121028,2.06
HNH,Renaisance,20121029,1.95
HNH,Renaisance,20121030,2.12
HNH,Renaisance,20121031,4.23
HNH,Renaisance,20121101,2.11
HNH,Renaisance,20121102,5.76
HNH,Renaisance,20121103,6.47
HNH,Renaisance,20121104,6.62
HNH,Renaisance,20121105,5.46
HNH,Renaisance,20121106,16.67
HNH,Renaisance,20121107,4.88
HNH,Renaisance,20121108,5.62
HNH,Renaisance,20121109,5.55
HNH,Renaisance,20121110,7.22
HNH,Renaisance,20121111,5.17
HNH,Renaisance,20121112,10.11
HNH,Renaisance,20121113,8.36
HNH,Renaisance,20121114,4
HNH,Renaisance,20121115,2
HNH,Renaisance,20121116,2.25
HNH,Renaisance,20121117,1.85
HNH,Renaisance,20121118,2.27
HNH,Renaisance,20121119,7.69
HNH,Renaisance,20121120,13.67
HNH,Renaisance,20121121,12.62
HNH,Renaisance,20121122,12.99
HNH,Renaisance,20121123,8.24
HNH,Renaisance,20121124,1.93
HNH,Renaisance,20121125,9.84
HNH,Renaisance,20121126,7.26
HNH,Renaisance,20121127,1.91
HNH,Renaisance,20121128,1.84
HNH,Renaisance,20121129,1.89
HNH,Renaisance,20121130,1.9
HNH,Renaisance,20121201,1.73
HNH,Renaisance,20121202,1.88
HNH,Renaisance,20121203,1.81
HNH,Renaisance,20121204,2.08
HNH,Renaisance,20121205,1.65
HNH,Renaisance,20121206,1.95
HNH,Renaisance,20121207,3.56
HNH,Renaisance,20121208,2.81
HNH,Renaisance,20121209,1.91
HNH,Renaisance,20121211,2.79
HNH,Renaisance,20121212,2.78
HNH,Renaisance,20121213,1.8
HNH,Renaisance,20121214,1.56
HNH,Renaisance,20121215,2
HNH,Renaisance,20121216,1.68
HNH,Renaisance,20121217,1.7
HNH,Renaisance,20121218,1.88
HNH,Renaisance,20121219,1.79
HNH,Renaisance,20121220,6.95
HNH,Renaisance,20121221,6.64
HNH,Renaisance,20121222,1.65
HNH,Renaisance,20121223,1.68
HNH,Renaisance,20121224,2.01
HNH,Renaisance,20121225,2.15
HNH,Renaisance,20121226,1.72
HNH,Renaisance,20121227,1.67
HNH,Renaisance,20121228,1.87
HNH,Renaisance,20121229,1.6
HNH,Renaisance,20121230,1.78
HNH,Renaisance,20121231,1.7
HNH,Renaisance,20130101,1.67
HNH,Renaisance,20130102,1.79
HNH,Renaisance,20130103,1.7
HNH,Renaisance,20130104,1.87
HNH,Renaisance,20130105,1.75
HNH,Renaisance,20130106,1.69
HNH,Renaisance,20130107,2
HNH,Renaisance,20130108,1.56
HNH,Renaisance,20130109,1.6
HNH,Renaisance,20130110,1.6
HNH,Renaisance,20130111,1.66
HNH,Renaisance,20130112,1.81
HNH,Renaisance,20130113,1.5
HNH,Renaisance,20130114,1.64
HNH,Renaisance,20130115,1.55
HNH,Renaisance,20130116,1.63
HNH,Renaisance,20130117,1.63
HNH,Renaisance,20130118,1.45
HNH,Renaisance,20130119,1.7
HNH,Renaisance,20130120,1.65
HNH,Renaisance,20130121,1.54
HNH,Renaisance,20130122,1.67
HNH,Renaisance,20130123,1.58
HNH,Renaisance,20130124,1.69
HNH,Renaisance,20130125,1.68
HNH,Renaisance,20130126,1.75
HNH,Renaisance,20130127,1.76
HNH,Renaisance,20130128,1.65
HNH,Renaisance,20130129,1.71
HNH,Renaisance,20130130,1.63
HNH,Renaisance,20130131,1.79
HNH,Renaisance,20130201,1.97
HNH,Renaisance,20130202,1.8
HNH,Renaisance,20130203,1.68
HNH,Renaisance,20130204,1.8
HNH,Renaisance,20130205,1.96
HNH,Renaisance,20130206,1.78
HNH,Renaisance,20130207,1.69
HNH,Renaisance,20130208,1.8
HNH,Renaisance,20130209,1.61
HNH,Renaisance,20130210,1.9
HNH,Renaisance,20130211,1.85
HNH,Renaisance,20130212,1.7
HNH,Renaisance,20130213,1.77
HNH,Renaisance,20130214,1.83
HNH,Renaisance,20130215,1.61
HNH,Renaisance,20130216,1.81
HNH,Renaisance,20130217,1.68
HNH,Renaisance,20130218,1.8
HNH,Renaisance,20130219,1.79
HNH,Renaisance,20130220,1.8
HNH,Renaisance,20130221,1.81
HNH,Renaisance,20130222,1.87
HNH,Renaisance,20130223,1.85
HNH,Renaisance,20130224,1.83
HNH,Renaisance,20130225,1.66
HNH,Renaisance,20130226,1.86
HNH,Renaisance,20130227,2.07
HNH,Renaisance,20130228,1.9
HNH,Renaisance,20130301,1.7
HNH,Renaisance,20130302,1.87
HNH,Renaisance,20130303,1.73
HNH,Renaisance,20130304,1.89
HNH,Renaisance,20130305,1.68
HNH,Renaisance,20130306,1.7
HNH,Renaisance,20130307,1.78
HNH,Renaisance,20130308,1.74
HNH,Renaisance,20130309,1.84
HNH,Renaisance,20130310,1.67
HNH,Renaisance,20130311,1.7
HNH,Renaisance,20130312,1.8
HNH,Renaisance,20130313,1.75
HNH,Renaisance,20130314,1.69
HNH,Renaisance,20130315,1.69
HNH,Renaisance,20130316,1.77
HNH,Renaisance,20130317,1.76
HNH,Renaisance,20130318,1.74
HNH,Renaisance,20130319,1.69
HNH,Renaisance,20130320,1.72
HNH,Renaisance,20130321,1.7
HNH,Renaisance,20130322,1.85
HNH,Renaisance,20130323,1.82
HNH,Renaisance,20130324,2.79
HNH,Renaisance,20130325,1.86
HNH,Renaisance,20130326,1.62
HNH,Renaisance,20130327,1.92
HNH,Renaisance,20130328,1.63
HNH,Renaisance,20130329,1.84
HNH,Renaisance,20130330,1.79
HNH,Renaisance,20130331,1.63
LXJIN,Renaisance,20121001,1.95
LXJIN,Renaisance,20121002,1.9
LXJIN,Renaisance,20121003,1.89
LXJIN,Renaisance,20121004,2.2
LXJIN,Renaisance,20121005,1.85
LXJIN,Renaisance,20121006,2.19
LXJIN,Renaisance,20121007,2.02
LXJIN,Renaisance,20121008,2
LXJIN,Renaisance,20121009,2.44
LXJIN,Renaisance,20121010,2.01
LXJIN,Renaisance,20121011,2.39
LXJIN,Renaisance,20121012,1.91
LXJIN,Renaisance,20121013,1.99
LXJIN,Renaisance,20121014,2.44
LXJIN,Renaisance,20121015,2.28
LXJIN,Renaisance,20121016,2.26
LXJIN,Renaisance,20121017,4.13
LXJIN,Renaisance,20121018,3.71
LXJIN,Renaisance,20121019,2.35
LXJIN,Renaisance,20121020,2.39
LXJIN,Renaisance,20121021,2.52
LXJIN,Renaisance,20121022,2.06
LXJIN,Renaisance,20121023,6.09
LXJIN,Renaisance,20121024,2.35
LXJIN,Renaisance,20121025,2.22
LXJIN,Renaisance,20121026,7.81
LXJIN,Renaisance,20121027,2.14
LXJIN,Renaisance,20121028,6.46
LXJIN,Renaisance,20121029,2.28
LXJIN,Renaisance,20121101,2.94
LXJIN,Renaisance,20121102,2.25
LXJIN,Renaisance,20121103,2.24
LXJIN,Renaisance,20121104,2.24
LXJIN,Renaisance,20121105,2.07
LXJIN,Renaisance,20121106,3.3
LXJIN,Renaisance,20121107,2.6
LXJIN,Renaisance,20121108,2.36
LXJIN,Renaisance,20121109,5.5
LXJIN,Renaisance,20121110,2.31
LXJIN,Renaisance,20121111,3.22
LXJIN,Renaisance,20121112,3
LXJIN,Renaisance,20121113,2.21
LXJIN,Renaisance,20121114,2.19
LXJIN,Renaisance,20121115,2.17
LXJIN,Renaisance,20121116,2.41
LXJIN,Renaisance,20121117,4.71
LXJIN,Renaisance,20121118,1.98
LXJIN,Renaisance,20121119,3.71
LXJIN,Renaisance,20121120,3.86
LXJIN,Renaisance,20121121,7.75
LXJIN,Renaisance,20121122,2.8
LXJIN,Renaisance,20121123,10.9
LXJIN,Renaisance,20121124,3.67
LXJIN,Renaisance,20121125,2.85
LXJIN,Renaisance,20121126,2.05
LXJIN,Renaisance,20121127,2.3
LXJIN,Renaisance,20121128,2.48
LXJIN,Renaisance,20121129,3.07
LXJIN,Renaisance,20121130,5.38
LXJIN,Renaisance,20121201,4.99
LXJIN,Renaisance,20121202,2.19
LXJIN,Renaisance,20121203,6.15
LXJIN,Renaisance,20121204,3.5
LXJIN,Renaisance,20121205,2.47
LXJIN,Renaisance,20121206,8.3
LXJIN,Renaisance,20121207,2.7
LXJIN,Renaisance,20121208,7.04
LXJIN,Renaisance,20121209,3.95
LXJIN,Renaisance,20121210,1.95
LXJIN,Renaisance,20121211,3.75
LXJIN,Renaisance,20121212,2.45
LXJIN,Renaisance,20121213,2.04
LXJIN,Renaisance,20121214,3.22
LXJIN,Renaisance,20121215,2.48
LXJIN,Renaisance,20121216,2.19
LXJIN,Renaisance,20121217,2.13
LXJIN,Renaisance,20121218,1.84
LXJIN,Renaisance,20121219,1.82
LXJIN,Renaisance,20121220,2.85
LXJIN,Renaisance,20121221,1.84
LXJIN,Renaisance,20121222,1.85
LXJIN,Renaisance,20121223,2.02
LXJIN,Renaisance,20121224,1.85
LXJIN,Renaisance,20121225,1.73
LXJIN,Renaisance,20121226,1.83
LXJIN,Renaisance,20121227,1.73
LXJIN,Renaisance,20121228,1.95
LXJIN,Renaisance,20121229,1.78
LXJIN,Renaisance,20121230,1.7
LXJIN,Renaisance,20121231,1.7
LXJIN,Renaisance,20130101,1.9
LXJIN,Renaisance,20130102,1.72
LXJIN,Renaisance,20130103,1.79
LXJIN,Renaisance,20130104,1.69
LXJIN,Renaisance,20130105,1.91
LXJIN,Renaisance,20130106,1.69
LXJIN,Renaisance,20130107,1.76
LXJIN,Renaisance,20130108,1.75
LXJIN,Renaisance,20130109,2.03
LXJIN,Renaisance,20130110,1.87
LXJIN,Renaisance,20130111,1.8
LXJIN,Renaisance,20130112,1.79
LXJIN,Renaisance,20130113,1.7
LXJIN,Renaisance,20130114,1.66
LXJIN,Renaisance,20130115,1.71
LXJIN,Renaisance,20130116,2.23
LXJIN,Renaisance,20130117,1.85
LXJIN,Renaisance,20130118,1.68
LXJIN,Renaisance,20130119,1.73
LXJIN,Renaisance,20130120,1.78
LXJIN,Renaisance,20130121,1.97
LXJIN,Renaisance,20130122,1.75
LXJIN,Renaisance,20130123,1.76
LXJIN,Renaisance,20130124,1.94
LXJIN,Renaisance,20130125,1.84
LXJIN,Renaisance,20130126,1.88
LXJIN,Renaisance,20130127,1.92
LXJIN,Renaisance,20130128,1.82
LXJIN,Renaisance,20130129,1.86
LXJIN,Renaisance,20130130,1.95
LXJIN,Renaisance,20130131,1.84
LXJIN,Renaisance,20130201,1.7
LXJIN,Renaisance,20130202,2
LXJIN,Renaisance,20130203,1.81
LXJIN,Renaisance,20130204,1.8
LXJIN,Renaisance,20130205,1.8
LXJIN,Renaisance,20130206,2
LXJIN,Renaisance,20130207,1.63
LXJIN,Renaisance,20130208,1.74
LXJIN,Renaisance,20130209,1.71
LXJIN,Renaisance,20130210,1.8
LXJIN,Renaisance,20130211,1.65
LXJIN,Renaisance,20130212,1.99
LXJIN,Renaisance,20130213,1.9
LXJIN,Renaisance,20130214,1.66
LXJIN,Renaisance,20130215,1.65
LXJIN,Renaisance,20130216,1.76
LXJIN,Renaisance,20130217,1.61
LXJIN,Renaisance,20130218,1.68
LXJIN,Renaisance,20130219,1.73
LXJIN,Renaisance,20130220,1.9
LXJIN,Renaisance,20130221,1.81
LXJIN,Renaisance,20130222,1.89
LXJIN,Renaisance,20130223,1.87
LXJIN,Renaisance,20130224,1.75
LXJIN,Renaisance,20130225,1.83
LXJIN,Renaisance,20130226,1.87
LXJIN,Renaisance,20130227,1.88
LXJIN,Renaisance,20130228,1.68
LXJIN,Renaisance,20130301,1.81
LXJIN,Renaisance,20130302,1.8
LXJIN,Renaisance,20130303,1.88
LXJIN,Renaisance,20130304,1.71
LXJIN,Renaisance,20130305,1.95
LXJIN,Renaisance,20130306,1.74
LXJIN,Renaisance,20130307,1.65
LXJIN,Renaisance,20130308,1.81
LXJIN,Renaisance,20130309,1.61
LXJIN,Renaisance,20130310,1.66
LXJIN,Renaisance,20130311,1.62
LXJIN,Renaisance,20130312,1.69
LXJIN,Renaisance,20130313,1.51
LXJIN,Renaisance,20130314,1.7
LXJIN,Renaisance,20130315,1.7
LXJIN,Renaisance,20130316,1.61
LXJIN,Renaisance,20130317,1.65
LXJIN,Renaisance,20130318,1.59
LXJIN,Renaisance,20130319,1.53
LXJIN,Renaisance,20130320,1.59
LXJIN,Renaisance,20130321,1.65
LXJIN,Renaisance,20130322,1.62
LXJIN,Renaisance,20130323,1.74
LXJIN,Renaisance,20130324,1.86
LXJIN,Renaisance,20130325,1.75
LXJIN,Renaisance,20130326,1.68
LXJIN,Renaisance,20130327,1.9
LXJIN,Renaisance,20130328,1.62
LXJIN,Renaisance,20130329,1.75
LXJIN,Renaisance,20130330,1.66
LXJIN,Renaisance,20130331,1.62
LYZ,Renaisance,20121001,1.6
LYZ,Renaisance,20121002,2.08
LYZ,Renaisance,20121003,2
LYZ,Renaisance,20121004,1.9
LYZ,Renaisance,20121005,1.93
LYZ,Renaisance,20121006,1.87
LYZ,Renaisance,20121007,2.07
LYZ,Renaisance,20121008,2.07
LYZ,Renaisance,20121009,2.66
LYZ,Renaisance,20121010,3.45
LYZ,Renaisance,20121011,3.27
LYZ,Renaisance,20121012,2.07
LYZ,Renaisance,20121013,1.86
LYZ,Renaisance,20121014,2.18
LYZ,Renaisance,20121015,2.11
LYZ,Renaisance,20121016,1.91
LYZ,Renaisance,20121017,1.82
LYZ,Renaisance,20121018,1.77
LYZ,Renaisance,20121019,2.4
LYZ,Renaisance,20121020,1.77
LYZ,Renaisance,20121022,1.59
LYZ,Renaisance,20121023,1.95
LYZ,Renaisance,20121024,1.69
LYZ,Renaisance,20121025,5.33
LYZ,Renaisance,20121026,5.6
LYZ,Renaisance,20121027,3.45
LYZ,Renaisance,20121028,3.89
LYZ,Renaisance,20121029,4.17
LYZ,Renaisance,20121030,6.21
LYZ,Renaisance,20121031,6.38
LYZ,Renaisance,20121101,8.09
LYZ,Renaisance,20121102,5.7
LYZ,Renaisance,20121103,6.64
LYZ,Renaisance,20121104,6.5
LYZ,Renaisance,20121105,5.23
LYZ,Renaisance,20121106,17.05
LYZ,Renaisance,20121107,5.01
LYZ,Renaisance,20121108,6
LYZ,Renaisance,20121109,5.35
LYZ,Renaisance,20121110,7.08
LYZ,Renaisance,20121111,5.85
LYZ,Renaisance,20121112,9.61
LYZ,Renaisance,20121113,3.1
LYZ,Renaisance,20121114,1.86
LYZ,Renaisance,20121115,1.73
LYZ,Renaisance,20121116,1.9
LYZ,Renaisance,20121117,1.75
LYZ,Renaisance,20121118,1.66
LYZ,Renaisance,20121119,1.83
LYZ,Renaisance,20121120,1.73
LYZ,Renaisance,20121121,1.75
LYZ,Renaisance,20121122,1.88
LYZ,Renaisance,20121123,1.7
LYZ,Renaisance,20121124,1.75
LYZ,Renaisance,20121125,1.8
LYZ,Renaisance,20121126,1.64
LYZ,Renaisance,20121127,1.76
LYZ,Renaisance,20121128,1.89
LYZ,Renaisance,20121129,1.5
LYZ,Renaisance,20121130,1.99
LYZ,Renaisance,20121201,1.68
LYZ,Renaisance,20121202,1.7
LYZ,Renaisance,20121203,1.8
LYZ,Renaisance,20121204,1.6
LYZ,Renaisance,20121205,1.65
LYZ,Renaisance,20121206,1.67
LYZ,Renaisance,20121207,1.65
LYZ,Renaisance,20121208,1.98
LYZ,Renaisance,20121209,1.67
LYZ,Renaisance,20121210,1.9
LYZ,Renaisance,20121211,2.12
LYZ,Renaisance,20121212,1.79
LYZ,Renaisance,20121213,1.96
LYZ,Renaisance,20121214,1.85
LYZ,Renaisance,20121215,1.85
LYZ,Renaisance,20121216,1.7
LYZ,Renaisance,20121217,1.62
LYZ,Renaisance,20121218,1.65
LYZ,Renaisance,20121219,1.91
LYZ,Renaisance,20121220,1.66
LYZ,Renaisance,20121221,1.63
LYZ,Renaisance,20121222,1.76
LYZ,Renaisance,20121223,1.71
LYZ,Renaisance,20121224,1.48
LYZ,Renaisance,20121225,1.76
LYZ,Renaisance,20121226,1.64
LYZ,Renaisance,20121227,1.76
